nbCamions 1914
Id_truck Arrival_time Length Width Height Max_weight Cost
0 84 135 25 29 24000 1500
1 82 135 25 30 25000 1500
2 61 135 25 30 25000 1500
3 15 135 25 30 24000 1500
4 21 135 25 30 26000 1500
5 21 135 25 30 26000 1500
6 68 135 25 30 25000 1500
7 81 135 25 30 24000 1500
8 11 135 25 29 24000 1500
9 63 135 25 29 25000 1500
10 20 135 25 29 24000 1500
11 83 135 25 30 24000 1500
12 18 135 25 26 28000 1500
13 85 135 25 30 26000 1500
14 29 135 25 29 24000 1500
15 75 135 25 30 25000 1500
16 21 135 25 30 25000 1500
17 23 135 25 30 25000 1500
18 81 135 25 30 25000 1500
19 15 135 25 26 25000 1500
20 84 135 25 29 24000 1500
21 64 135 25 29 24000 1500
22 69 135 25 30 25000 1500
23 85 135 25 30 24000 1500
24 88 135 25 30 25000 1500
25 85 135 25 30 24000 1500
26 29 135 25 30 25000 1500
27 29 135 25 30 25000 1500
28 68 135 25 30 26000 1500
29 70 135 25 29 24000 1500
30 71 135 25 30 25000 1500
31 76 135 25 30 25000 1500
32 27 135 25 29 25000 1500
33 76 135 25 30 25000 1500
34 63 135 25 30 25000 1500
35 68 135 25 30 26000 1500
36 77 135 25 30 26000 1500
37 76 135 25 30 26000 1500
38 75 135 25 29 24000 1500
39 61 135 25 26 25000 1500
40 69 135 25 30 25000 1500
41 25 135 25 29 24000 1500
42 81 135 25 30 25000 1500
43 68 135 25 28 25000 1500
44 84 135 25 26 24000 1500
45 81 135 25 30 28000 1500
46 74 135 25 26 25000 1500
47 77 135 25 26 28000 1500
48 18 135 25 30 26000 1500
49 26 135 25 30 28000 1500
50 85 135 25 30 25000 1500
51 85 135 25 30 25000 1500
52 30 135 25 30 26000 1500
53 62 135 25 30 25000 1500
54 64 135 25 29 25000 1500
55 83 135 25 26 25000 1500
56 19 135 25 30 25000 1500
57 29 135 25 30 26000 1500
58 28 135 25 26 25000 1500
59 61 135 25 30 25000 1500
60 61 135 25 30 25000 1500
61 13 135 25 30 25000 1500
62 76 135 25 29 24000 1500
63 88 135 25 28 24000 1500
64 29 135 25 29 24000 1500
65 18 135 25 29 25000 1500
66 78 135 25 30 25000 1500
67 75 135 25 26 24000 1500
68 77 135 25 29 25000 1500
69 60 135 25 30 25000 1500
70 21 135 25 26 28000 1500
71 8 135 25 30 26000 1500
72 84 135 25 30 25000 1500
73 19 135 25 29 24000 1500
74 67 135 25 28 25000 1500
75 22 135 25 26 24000 1500
76 60 135 25 29 25000 1500
77 27 135 25 30 25000 1500
78 75 135 25 30 25000 1500
79 69 135 25 30 25000 1500
80 21 135 25 29 25000 1500
81 22 135 25 30 25000 1500
82 63 135 25 30 28000 1500
83 22 135 25 30 25000 1500
84 69 135 25 30 25000 1500
85 25 135 25 30 24000 1500
86 82 135 25 30 25000 1500
87 78 135 25 29 24000 1500
88 75 135 25 30 25000 1500
89 78 135 25 29 24000 1500
90 19 135 25 26 24000 1500
91 88 135 25 30 25000 1500
92 60 135 25 28 24000 1500
93 27 135 25 30 25000 1500
94 20 135 25 28 25000 1500
95 74 135 25 30 24000 1500
96 12 135 25 30 25000 1500
97 12 135 25 30 25000 1500
98 27 135 25 30 25000 1500
99 15 135 25 30 24000 1500
100 82 135 25 30 25000 1500
101 27 135 25 30 25000 1500
102 27 135 25 30 25000 1500
103 27 135 25 30 25000 1500
104 13 135 25 26 25000 1500
105 19 135 25 30 25000 1500
106 29 135 25 30 24000 1500
107 29 135 25 30 24000 1500
108 84 135 25 29 24000 1500
109 19 135 25 30 25000 1500
110 11 135 25 29 25000 1500
111 12 135 25 30 24000 1500
112 67 135 25 30 25000 1500
113 69 135 25 29 25000 1500
114 81 135 25 30 25000 1500
115 27 135 25 29 24000 1500
116 25 135 25 30 25000 1500
117 25 135 25 30 25000 1500
118 61 135 25 30 24000 1500
119 22 135 25 29 24000 1500
120 22 135 25 29 24000 1500
121 13 135 25 30 24000 1500
122 70 135 25 29 25000 1500
123 71 135 25 30 24000 1500
124 78 135 25 26 24000 1500
125 75 135 25 30 25000 1500
126 70 135 25 29 25000 1500
127 13 135 25 30 25000 1500
128 15 135 25 29 24000 1500
129 62 135 25 30 25000 1500
130 76 135 25 30 25000 1500
131 28 135 25 29 24000 1500
132 25 135 25 30 24000 1500
133 74 135 25 29 24000 1500
134 63 135 25 26 25000 1500
135 11 135 25 30 25000 1500
136 12 135 25 30 25000 1500
137 85 135 25 30 25000 1500
138 61 135 25 30 25000 1500
139 68 135 25 26 24000 1500
140 60 135 25 29 25000 1500
141 70 135 25 29 25000 1500
142 78 135 25 29 25000 1500
143 19 135 25 30 26000 1500
144 69 135 25 29 25000 1500
145 74 135 25 30 25000 1500
146 27 135 25 26 25000 1500
147 81 135 25 30 25000 1500
148 78 135 25 30 25000 1500
149 84 135 25 30 25000 1500
150 63 135 25 30 25000 1500
151 76 135 25 30 24000 1500
152 18 135 25 30 25000 1500
153 18 135 25 30 25000 1500
154 70 135 25 30 25000 1500
155 28 135 25 26 24000 1500
156 22 135 25 30 25000 1500
157 29 135 25 28 25000 1500
158 76 135 25 30 25000 1500
159 63 135 25 29 25000 1500
160 63 135 25 29 25000 1500
161 69 135 25 29 25000 1500
