nbCamions 220
Id_truck Arrival_time Length Width Height Max_weight Cost
0 74 135 25 26 25000 1500
1 81 135 25 28 25000 1500
2 67 135 25 26 25075 1500
3 14 135 25 28 25000 1500
4 81 135 25 26 25075 1500
5 20 135 25 26 24500 1500
6 60 135 25 26 24500 1500
7 77 135 25 29 24000 1500
8 76 135 25 26 24000 1500
9 81 135 25 26 24500 1500
10 69 135 25 26 25000 1500
11 25 135 25 28 25000 1500
12 18 135 25 29 24000 1500
13 60 135 25 28 25000 1500
14 81 135 25 28 24500 1500
15 67 135 25 28 25000 1500
16 81 135 25 26 25000 1500
17 11 135 25 28 24500 1500
18 11 135 25 28 24500 1500
19 75 135 25 26 25000 1500
20 27 135 25 26 25075 1500
21 76 135 25 28 25000 1500
22 75 135 25 28 24500 1500
23 60 135 25 26 25075 1500
24 20 135 25 26 25075 1500
25 14 135 25 28 25500 1500
26 14 135 25 26 24500 1500
27 20 135 25 28 25000 1500
28 68 135 25 28 25500 1500
29 18 135 25 28 24500 1500
30 25 135 25 28 24500 1500
31 25 135 25 28 24500 1500
32 18 135 25 28 24500 1500
33 75 135 25 26 25000 1500
34 67 135 25 26 24500 1500
35 62 135 25 29 24000 1500
36 62 135 25 28 24500 1500
37 11 135 25 28 25000 1500
38 26 135 25 29 24000 1500
39 62 135 25 26 25075 1500
40 68 135 25 28 25000 1500
41 76 135 25 28 25500 1500
42 56 135 25 28 24500 1500
43 56 135 25 29 24000 1500
44 56 135 25 28 24500 1500
45 70 135 25 28 25000 1500
46 11 135 25 26 25075 1500
47 20 135 25 26 25000 1500
48 78 135 25 28 24500 1500
49 60 135 25 28 24500 1500
50 67 135 25 26 25000 1500
51 27 135 25 28 24500 1500
52 27 135 25 29 24000 1500
53 27 135 25 28 24500 1500
54 74 135 25 29 24000 1500
55 21 135 25 29 24000 1500
56 56 135 25 26 24500 1500
57 63 135 25 26 24500 1500
58 61 135 25 29 24000 1500
59 81 135 25 29 24000 1500
60 27 135 25 28 25000 1500
61 70 135 25 26 24500 1500
62 13 135 25 26 25000 1500
63 74 135 25 28 25000 1500
64 26 135 25 28 25500 1500
65 81 135 25 28 25000 1500
66 69 135 25 29 24000 1500
67 61 135 25 26 25000 1500
68 75 135 25 28 25000 1500
69 27 135 25 28 25500 1500
70 62 135 25 26 24500 1500
71 75 135 25 29 24000 1500
72 11 135 25 29 24000 1500
73 18 135 25 26 25000 1500
74 56 135 25 28 25000 1500
75 76 135 25 26 25000 1500
76 18 135 25 28 25000 1500
77 19 135 25 26 25000 1500
78 12 135 25 29 24000 1500
79 60 135 25 26 25000 1500
80 68 135 25 29 24000 1500
81 28 135 25 28 25500 1500
82 25 135 25 26 25000 1500
83 70 135 25 29 24000 1500
84 26 135 25 28 25000 1500
85 62 135 25 26 25000 1500
86 19 135 25 29 24000 1500
87 12 135 25 26 25000 1500
88 14 135 25 29 24000 1500
89 13 135 25 29 24000 1500
90 20 135 25 29 24000 1500
91 27 135 25 26 25000 1500
92 28 135 25 28 25000 1500
93 67 135 25 29 24000 1500
94 74 135 25 26 25000 1500
95 74 135 25 26 25075 1500
96 74 135 25 28 24500 1500
97 61 135 25 26 25000 1500
98 21 135 25 28 24500 1500
99 21 135 25 28 24500 1500
100 61 135 25 28 24500 1500
101 61 135 25 26 25075 1500
102 77 135 25 28 25000 1500
103 13 135 25 28 25500 1500
104 19 135 25 28 25000 1500
105 77 135 25 28 25500 1500
106 74 135 25 28 25000 1500
107 29 135 25 28 24500 1500
108 29 135 25 28 24500 1500
109 21 135 25 26 24500 1500
110 61 135 25 26 24500 1500
111 56 135 25 28 25500 1500
112 68 135 25 26 25000 1500
113 63 135 25 29 24000 1500
114 26 135 25 26 25075 1500
115 76 135 25 29 24000 1500
116 21 135 25 28 25000 1500
117 81 135 25 26 25000 1500
118 69 135 25 28 24500 1500
119 69 135 25 26 25000 1500
120 74 135 25 26 24500 1500
121 12 135 25 26 25075 1500
122 69 135 25 26 24500 1500
123 28 135 25 28 24500 1500
124 28 135 25 28 24500 1500
125 28 135 25 29 24000 1500
126 28 135 25 28 25000 1500
127 68 135 25 26 25000 1500
128 20 135 25 26 25000 1500
129 62 135 25 26 24000 1500
130 25 135 25 29 24000 1500
131 13 135 25 28 25000 1500
132 19 135 25 26 25000 1500
133 63 135 25 28 25000 1500
134 12 135 25 26 24500 1500
135 69 135 25 26 25075 1500
136 27 135 25 26 24000 1500
137 26 135 25 28 24500 1500
138 26 135 25 28 24500 1500
139 75 135 25 28 25500 1500
140 60 135 25 29 24000 1500
141 67 135 25 26 25000 1500
142 13 135 25 26 24500 1500
143 19 135 25 26 24500 1500
144 21 135 25 28 25000 1500
145 26 135 25 26 25000 1500
146 76 135 25 26 24500 1500
147 21 135 25 28 25500 1500
148 61 135 25 28 25500 1500
149 64 135 25 28 24500 1500
150 11 135 25 28 25000 1500
151 69 135 25 28 25000 1500
152 18 135 25 26 24500 1500
153 71 135 25 28 24500 1500
154 67 135 25 28 25000 1500
155 13 135 25 26 25000 1500
156 77 135 25 28 25000 1500
157 57 135 25 28 24500 1500
158 57 135 25 28 24500 1500
159 77 135 25 28 24500 1500
160 19 135 25 26 25075 1500
161 28 135 25 26 24500 1500
162 76 135 25 28 24500 1500
163 76 135 25 26 25000 1500
164 68 135 25 26 24500 1500
165 75 135 25 26 24500 1500
166 18 135 25 26 25000 1500
167 69 135 25 26 24000 1500
168 63 135 25 28 24500 1500
169 20 135 25 28 25500 1500
170 12 135 25 28 25000 1500
171 13 135 25 26 25075 1500
172 70 135 25 28 25000 1500
173 12 135 25 28 24500 1500
174 63 135 25 28 25000 1500
175 12 135 25 28 24500 1500
176 12 135 25 28 25500 1500
177 70 135 25 28 24500 1500
178 15 135 25 28 24500 1500
179 70 135 25 28 25500 1500
180 25 135 25 28 25000 1500
181 60 135 25 26 25000 1500
182 68 135 25 28 24500 1500
183 68 135 25 26 25075 1500
184 18 135 25 26 25075 1500
185 60 135 25 28 25000 1500
186 25 135 25 26 25000 1500
187 27 135 25 26 24500 1500
188 15 135 25 28 24500 1500
189 22 135 25 28 24500 1500
190 62 135 25 28 25500 1500
191 25 135 25 26 25075 1500
192 19 135 25 28 25500 1500
193 22 135 25 28 24500 1500
194 19 135 25 28 24500 1500
195 69 135 25 28 25500 1500
196 26 135 25 26 25000 1500
197 19 135 25 28 24500 1500
198 61 135 25 28 25000 1500
199 14 135 25 28 24500 1500
200 18 135 25 28 25000 1500
201 25 135 25 26 24500 1500
202 62 135 25 26 25000 1500
203 76 135 25 26 25075 1500
204 63 135 25 28 25500 1500
